Country,Bank,BankName value,Schemes
IE,AIB,ie-aib-ob,SEPA_CREDIT_TRANSFER
IE,Bank of Ireland,ie-bankofireland-ob,SEPA_CREDIT_TRANSFER
IE,N26,ie-n26-ob,SEPA_CREDIT_TRANSFER
IE,Permanent TSB,ie-permanent-tsb-ob,SEPA_CREDIT_TRANSFER
IE,Revolut,ie-revolut-ob,SEPA_CREDIT_TRANSFER
IE,Wise,ie-wise-ob,SEPA_CREDIT_TRANSFER
