Country,Bank,BankName value,Schemes
DE,Hüttenberger Bank,de-huttenberger-ob,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
DE,Internationales Bankhaus Bodensee,de-ibb-ob,SEPA_CREDIT_TRANSFER
DE,Ikano Bank,de-ikanobank-ob,SEPA_CREDIT_TRANSFER
DE,ING,de-ing-ob,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
DE,Kontist,de-kontist-ob,SEPA_CREDIT_TRANSFER
DE,KT Bank,de-ktbank-ob,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
DE,Kurhessische Landbank,de-kurhessischelandbank-ob,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
DE,Landbank Horlofftal,de-landbankhorlofftal-ob,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
DE,Landesbank Saar,de-landesbanksaar-ob,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
DE,levoBank,de-levobank-ob,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
DE,LIGA Bank,de-ligabank-ob,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
DE,Märkische Bank,de-markische-ob,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
DE,Mendener Bank,de-mendenerbank-ob,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
DE,MERKUR PRIVATBANK,de-merkurprivatbank-ob,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
DE,MKB Mittelstandskreditbank,de-mkbmittelstandskreditbank-ob,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
DE,MLP Finanzdienstleistungen,de-mlpfinanzdienstleistungen-ob,SEPA_CREDIT_TRANSFER
DE,Münchner Bank,de-munchnerbank-ob,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
DE,N26,de-n26-ob,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
DE,NATIONAL-BANK,de-nationalbank-ob,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
DE,NORD/LB,de-nordlb-ob,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
DE,Norisbank,de-norisbank-ob,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
DE,North Channel Bank,de-northchannelbank-ob,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
DE,Onstmettinger Bank,de-onstmettingerbank-ob,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
DE,Otto M. Schröder Bank,de-ottomshroderbank-ob,SEPA_CREDIT_TRANSFER
DE,Pax-Bank,de-paxbank-ob,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
DE,Postbank Berlin,de-postbank-berlin-ob,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
DE,Postbank Dortmund,de-postbank-dortmund-ob,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
DE,Postbank Essen,de-postbank-essen-ob,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
DE,Postbank Frankfurt am Main,de-postbank-frankfurt-ob,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
DE,Postbank (Giro) Hamburg,de-postbank-hamburg-ob,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
DE,Postbank Hannover,de-postbank-hannover-ob,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
DE,Postbank Karlsruhe Baden,de-postbank-karlsruhe-ob,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
DE,Postbank Köln,de-postbank-köln-ob,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
DE,Postbank Leipzig,de-postbank-leipzig-ob,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
DE,Postbank Ludwigshafen am Rhein,de-postbank-ludwigshafen-ob,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
DE,Postbank (Giro) München,de-postbank-münchen-ob,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
DE,Postbank Nürnberg,de-postbank-nürnberg-mittelfr-ob,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
DE,Postbank Saarbrücken,de-postbank-saarbrücken-ob,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
DE,Postbank Stuttgart,de-postbank-stuttgart-ob,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
DE,PSD Bank Berlin-Brandenburg,de-psdbank-berlin-brandenburg-ob,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
DE,PSD Bank Braunschweig,de-psdbank-braunschweig-ob,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
DE,PSD Bank Hannover,de-psdbank-hannover-ob,SEPA_CREDIT_TRANSFER
DE,PSD Bank Hessen-Thüringen,de-psdbank-hessen-thuringen-ob,SEPA_CREDIT_TRANSFER
DE,PSD Bank Karlsruhe-Neustadt,de-psdbank-karlsruhe-neustadt-ob,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
DE,PSD Bank Koblenz,de-psdbank-koblenz-ob,SEPA_CREDIT_TRANSFER
DE,PSD Bank München,de-psdbank-munchen-ob,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
DE,PSD Bank Nord,de-psdbank-nord-ob,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
DE,PSD Bank Nürnberg,de-psdbank-nurnberg-ob,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
DE,PSD Bank Rhein-Ruhr,de-psdbank-rhein-ruhr-ob,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
DE,PSD Bank RheinNeckarSaar,de-psdbank-rheinneckarsaar-ob,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
DE,PSD Bank West,de-psdbank-west-ob,SEPA_CREDIT_TRANSFER
DE,VR Bank Westfalen-Lippe,de-psdbank-westfalen-lippe-ob,SEPA_CREDIT_TRANSFER
DE,Revolut,de-revolut-ob,SEPA_CREDIT_TRANSFER
DE,RSB Retail+Service Bank,de-rsbrsbank-ob,"SEPA_CREDIT_TRANSFER,SEPA_INSTANT_CREDIT_TRANSFER"
DE,Santander,de-santander-ob,SEPA_CREDIT_TRANSFER
DE,Sparda-Bank Augsburg,de-sparda-augsburg-ob,SEPA_CREDIT_TRANSFER
