Country,Bank,BankName value,Schemes
NO,Sparebanken Vest,no-sparebankenvest-ob,"NORWEGIAN_DOMESTIC_CREDIT_TRANSFER,INSTANT_NORWEGIAN_DOMESTIC_CREDIT_TRANSFER_STRAKS"
NO,Spareskillingsbanken,no-spareskillingbanken-ob,"NORWEGIAN_DOMESTIC_CREDIT_TRANSFER,INSTANT_NORWEGIAN_DOMESTIC_CREDIT_TRANSFER_STRAKS"
NO,Stadsbygd Sparebank,no-stadsbygd-ob,"NORWEGIAN_DOMESTIC_CREDIT_TRANSFER,INSTANT_NORWEGIAN_DOMESTIC_CREDIT_TRANSFER_STRAKS"
NO,Storebrand,no-storebrand-ob,"NORWEGIAN_DOMESTIC_CREDIT_TRANSFER,INSTANT_NORWEGIAN_DOMESTIC_CREDIT_TRANSFER_STRAKS"
NO,Strømmen Sparebank,no-strommen-ob,"NORWEGIAN_DOMESTIC_CREDIT_TRANSFER,INSTANT_NORWEGIAN_DOMESTIC_CREDIT_TRANSFER_STRAKS"
NO,Sunndal Sparebank,no-sunndal-ob,"NORWEGIAN_DOMESTIC_CREDIT_TRANSFER,INSTANT_NORWEGIAN_DOMESTIC_CREDIT_TRANSFER_STRAKS"
NO,Tinn Sparebank,no-tinn-ob,"NORWEGIAN_DOMESTIC_CREDIT_TRANSFER,INSTANT_NORWEGIAN_DOMESTIC_CREDIT_TRANSFER_STRAKS"
NO,Tolga-Os Sparebank,no-tolga-ob,"NORWEGIAN_DOMESTIC_CREDIT_TRANSFER,INSTANT_NORWEGIAN_DOMESTIC_CREDIT_TRANSFER_STRAKS"
NO,Trøgstad Sparebank,no-trogstad-ob,"NORWEGIAN_DOMESTIC_CREDIT_TRANSFER,INSTANT_NORWEGIAN_DOMESTIC_CREDIT_TRANSFER_STRAKS"
NO,Tysnes Sparebank,no-tysnes-ob,"NORWEGIAN_DOMESTIC_CREDIT_TRANSFER,INSTANT_NORWEGIAN_DOMESTIC_CREDIT_TRANSFER_STRAKS"
NO,Valdres Sparebank,no-valdressparebank-ob,"NORWEGIAN_DOMESTIC_CREDIT_TRANSFER,INSTANT_NORWEGIAN_DOMESTIC_CREDIT_TRANSFER_STRAKS"
NO,Valle Sparebank,no-valle-ob,"NORWEGIAN_DOMESTIC_CREDIT_TRANSFER,INSTANT_NORWEGIAN_DOMESTIC_CREDIT_TRANSFER_STRAKS"
NO,Vekselbanken,no-vekselbanken-ob,"NORWEGIAN_DOMESTIC_CREDIT_TRANSFER,INSTANT_NORWEGIAN_DOMESTIC_CREDIT_TRANSFER_STRAKS"
NO,Voss Sparebank,no-voss-ob,"NORWEGIAN_DOMESTIC_CREDIT_TRANSFER,INSTANT_NORWEGIAN_DOMESTIC_CREDIT_TRANSFER_STRAKS"
